filename,cik,year,section_7embedding,section_9embedding,section_12embedding,section_10embedding,section_4embedding,section_8embedding,section_14embedding,section_1Aembedding,section_11embedding,section_15embedding,section_5embedding,section_13embedding,section_7Aembedding,section_1Bembedding,section_9Bembedding,section_2embedding,section_6embedding,section_3embedding,section_9Aembedding,section_1embedding,overall_embedding
 -2.95339283e-02 -2.01568492e-02  2.97602937e-02 -2.91357674e-02
 -2.47574169e-02  5.91633422e-03  8.41627829e-03  5.73709756e-02
  2.44485890e-03 -6.35995790e-02  4.28086706e-03  3.95424888e-02
  7.42534641e-03 -9.23422538e-03 -2.97644436e-02  9.57146380e-03
  2.41249483e-02 -2.10243580e-03  8.51404201e-03  3.34244734e-03
  3.42222191e-02  2.65322980e-02  2.84196623e-03  5.29439142e-03
  6.88894838e-02  2.80600097e-02 -1.34577602e-02  5.30524664e-02
 -4.68739048e-02 -8.10656045e-03 -1.17140189e-02  1.32497968e-02
  4.91120555e-02  7.64101930e-03 -4.70082927e-03 -4.69171032e-02
  9.67579056e-03 -1.79851428e-02 -8.05655941e-02  2.47564036e-02
  2.56116688e-02 -2.47760490e-02 -9.34249088e-02 -1.34129245e-02
  3.38810794e-02 -2.24611373e-03 -4.44919197e-03 -5.53560518e-02
  4.81584668e-02 -8.61347746e-03  6.31179214e-02 -1.52946524e-02
 -3.41347121e-02 -2.73999237e-02 -1.37342717e-02 -2.68857431e-04
 -1.68274175e-02 -9.65263471e-02 -1.90790258e-02  7.43755698e-02
  4.94623221e-02  2.16366705e-02 -3.21447812e-02 -1.57716926e-02
 -6.68090582e-03 -1.10699504e-03  6.99322671e-03 -1.38226608e-02
  6.91224858e-02  1.38935810e-02 -3.77591178e-02  3.60390879e-02
 -6.88347816e-02  5.73485084e-02 -2.95305308e-02 -3.82614210e-02
 -4.47836258e-02  1.06277801e-02 -3.72037431e-03  5.72732203e-02
  1.57484040e-02  1.04680751e-02  4.15616035e-02 -2.01844145e-02
 -2.76960842e-02  1.84968721e-05  1.24491444e-02  1.97172482e-02
 -4.69378904e-02  6.93193451e-02 -1.29534779e-02  2.66706198e-02
  2.71829572e-02 -4.24383348e-03  6.73146779e-03 -5.60424142e-02
  2.47316957e-02 -4.28955182e-02 -4.20081168e-02 -3.34488414e-03
 -2.03098729e-02  2.10285801e-02 -8.07156030e-04 -4.81260344e-02
 -5.39555866e-03  9.28900577e-03  3.22979875e-02  2.61412654e-02
 -2.08632145e-02 -4.64452012e-03 -1.36705926e-02 -4.15629186e-02
  1.84691418e-03  1.90465394e-02  3.86694707e-02 -9.10633535e-04
  5.46988938e-03 -8.33882540e-02 -3.54385301e-02  4.58673574e-02
 -2.68780366e-02  5.37285022e-02 -2.34445278e-02 -5.01483530e-02
 -1.56372169e-03  3.22623290e-02  1.14441318e-02  8.47009663e-03
  2.73841526e-02 -2.34739613e-02 -4.27549938e-03  4.69533168e-03
 -2.37845127e-02 -2.59774979e-02 -7.38219619e-02  4.29412350e-02
 -5.88892363e-02  1.80974025e-02 -2.01376360e-02 -3.69550698e-02
 -6.37618732e-03  2.90661473e-02 -2.60686446e-02 -5.70881367e-02
 -2.80304323e-03  4.30174441e-06  3.81289907e-02 -4.38970588e-02
 -5.70711792e-02  7.35920817e-02 -1.63874179e-02  4.17296216e-02
  5.31244231e-03  4.82096076e-02 -2.11302582e-02  1.87608914e-03
  2.77381185e-02  2.21093334e-02  3.75439748e-02  2.11404152e-02
 -2.15659328e-02 -1.86012816e-02  5.45053929e-02 -5.44297919e-02
 -2.96639800e-02 -6.30595013e-02 -8.86543747e-03  1.99694578e-02
 -1.58003103e-02  1.69938169e-02  3.37545201e-02  3.21176611e-02
  2.55904198e-02  2.97332406e-02  4.35092039e-02  3.27299349e-03
 -1.83039997e-02  2.47766613e-03 -2.83505674e-03  6.30144104e-02
  1.25682652e-02  1.17132980e-02  6.18749252e-03  5.02562709e-02
  1.46342004e-02 -1.05175935e-02 -1.44786751e-02  5.40275127e-03
 -2.87670904e-04  8.64268839e-03 -3.00293602e-03  4.40757163e-02
  4.00241315e-02 -1.46147488e-02  6.90473383e-03 -4.84949909e-02
 -1.15895225e-02 -3.91620174e-02  4.62024286e-03  1.57983396e-02
 -5.14490996e-03 -4.40718010e-02  1.39446976e-03 -1.20348837e-02
  1.64750181e-02  2.42933910e-02  1.98358223e-02  2.71635093e-02
  1.03536854e-02  2.12856997e-02 -4.18198120e-04 -5.93964523e-03
 -8.86004716e-02  2.07124520e-02 -3.16448174e-02 -2.07764823e-02
  1.30247027e-02 -5.69292381e-02 -1.27440039e-02 -1.37237329e-02
 -3.80908735e-02 -1.11475080e-01 -4.88063805e-02  1.88175160e-02
 -1.94127057e-02  2.28728857e-02 -3.55771556e-02 -1.72030099e-03
 -2.07153820e-02  8.94544497e-02 -5.81783094e-02  1.49314543e-02
  5.08818366e-02 -2.67212354e-02  3.24002840e-02  6.40705451e-02
 -2.41628923e-02  2.57627163e-02 -5.76265790e-02 -5.67517914e-02
 -9.29755438e-03 -4.10531759e-02  2.72269584e-02  2.58864388e-02
  5.40637933e-02 -4.78119850e-02 -3.04750935e-03 -1.01096155e-02
 -3.09198312e-02  4.20946889e-02 -1.33695425e-02  2.63379868e-02
  4.65975441e-02  1.15286279e-03  3.36107984e-02  2.56390721e-02
 -1.46802122e-04  2.65578590e-02 -5.39932447e-03  1.33950608e-02
 -6.88450783e-02  3.42486165e-02 -1.26757228e-03 -4.45192354e-03
  4.78041917e-03 -3.70711051e-02 -3.27547267e-03  1.65463910e-02
  3.29077914e-02 -2.13675927e-02 -4.29017805e-02  7.78949866e-03
  2.28643743e-03 -1.54835470e-02 -4.92651295e-03 -9.77183785e-03
  1.98942283e-03 -9.19220876e-03 -2.53262483e-02  2.79056691e-02
  2.39577554e-02  2.87692412e-03 -3.74665298e-02 -2.68343883e-03
  5.57377040e-02  4.06777486e-02 -1.84664410e-02  3.89215536e-02
 -7.94592034e-03 -3.86418030e-02 -8.28924216e-03 -2.26673204e-02
  3.59905735e-02 -2.64371373e-02  1.13860378e-02  4.94254902e-02
 -4.47394848e-02  4.51892316e-02  3.85000184e-02 -3.19409519e-02
 -2.32297950e-03  6.72783107e-02  3.96685898e-02 -4.37697843e-02
 -4.96150479e-02  3.59879360e-02  5.69522232e-02  4.85360244e-04
 -2.76574902e-02 -3.24237645e-02  3.26906852e-02 -1.46584902e-02
  2.99449731e-02  2.49766260e-02 -5.02991676e-02  6.53728284e-03
  2.04582494e-02 -4.75852489e-02 -6.64840192e-02  4.73092496e-03
 -1.14812423e-02  4.86631505e-03  2.51134783e-02 -1.97217260e-02
 -5.36578968e-02 -1.74437300e-03  5.38314991e-02 -1.45230372e-03
  6.25715777e-03  4.06390615e-03  5.32889329e-02  2.47275047e-02
  3.37501653e-02  1.90392286e-02 -2.28739511e-02 -2.36509088e-02
 -2.41622403e-02 -9.65535000e-04  2.70313788e-02 -5.21406299e-03
 -1.41066257e-02 -5.03240824e-02 -1.04902033e-02  1.19696266e-03
 -3.20584774e-02  1.46298390e-03 -7.97459483e-02  6.65207254e-03
  1.59256589e-02 -2.10873317e-02 -5.63484766e-02 -6.70741946e-02
 -1.23040043e-02  1.90152973e-02 -1.54871838e-02  7.79222173e-04
 -2.85218265e-02  1.62051190e-02  7.96613377e-03 -5.38229756e-03
 -4.55893800e-02 -3.46690528e-02  7.82298576e-03  3.50240469e-02
  2.89199455e-03 -7.50934258e-02 -2.50654873e-02 -4.64241207e-02
 -1.76391192e-02 -6.87170476e-02 -2.01506745e-02  3.13601792e-02
  2.18768441e-03 -1.90124493e-02  6.74204975e-02  4.00762111e-02
 -1.72042344e-02 -1.71465110e-02  3.16603342e-03 -3.57609913e-02
 -5.96753843e-02  3.54400314e-02 -4.64853533e-02  3.16039138e-02
  7.29182288e-02 -2.62772962e-02  7.86495581e-02 -2.79046856e-02
 -6.46138145e-03  4.77986299e-02 -6.88375393e-03 -1.56325046e-02
 -3.04698963e-02 -2.61728708e-02  4.08913288e-03  3.40159647e-02
 -2.08027754e-02 -8.96023288e-02 -5.81169873e-02  1.01237651e-03
  3.32722962e-02  2.65194178e-02  1.71651747e-02 -3.58323902e-02
  3.42799760e-02 -7.63114989e-02  4.38754819e-03  2.90196985e-02
  1.67834957e-03 -2.23258156e-02  5.93136549e-02  1.81051325e-02
 -7.33936031e-05  2.87394449e-02 -4.17542557e-04 -3.93834664e-03
  2.36415733e-02  8.45198855e-02  8.35101586e-03 -4.04113950e-03
 -4.93802428e-02 -5.08769453e-02  3.49163897e-02 -3.00789922e-02
 -1.76087469e-02 -1.16964933e-02  2.95109637e-02  8.94634344e-04
 -2.57582720e-02  1.46088712e-02  9.56514943e-03 -1.51093174e-02
  3.51668894e-02  2.10014079e-02 -2.32895520e-02  1.75465476e-02
  1.93210114e-02  3.91863938e-03 -5.24807908e-03  2.52168849e-02
 -1.26576833e-02  2.11809184e-02 -1.25181703e-02  9.52351186e-03
  4.12548259e-02  3.08894459e-02  2.26779841e-02 -4.54967581e-02
  6.77949637e-02 -2.57306695e-02 -3.21060494e-02 -2.60338262e-02
  2.72616465e-02  2.25816052e-02 -5.24866804e-02  1.93069391e-02
 -1.78111196e-02  2.53708437e-02  4.40994315e-02 -4.65287641e-02
  5.25259003e-02 -1.92125887e-02  3.79726104e-02 -2.71249637e-02
 -1.17574468e-01 -2.10471619e-02  2.98393425e-02  7.50443060e-03
  4.02716547e-02 -2.04892643e-02  4.20441069e-02  4.52580228e-02
 -5.98752126e-02 -5.74432313e-02  7.61096692e-03  2.36389302e-02
 -1.41652804e-02  3.40903923e-02  1.14688976e-02  2.44690347e-02
 -4.23562042e-02 -2.90383380e-02 -2.83162482e-03  2.55240891e-02
 -2.75109168e-02  3.15528400e-02  2.54381467e-02 -5.77835692e-03
  2.92248223e-02  5.10485619e-02  5.37853204e-02 -4.06168438e-02
 -7.34670181e-03  5.69623075e-02 -1.51600188e-03  4.50830385e-02]","[-1.83812398e-02  1.81908242e-03 -2.49630474e-02  7.17835641e-03
  1.63392704e-02  8.18759799e-02 -2.49053724e-02  5.42722382e-02
 -1.15311444e-02  1.95273366e-02 -5.34579903e-02 -3.18509899e-03
  4.34272140e-02 -5.97086698e-02  3.58763076e-02 -5.82710803e-02
  8.65735412e-02 -1.04188807e-02 -1.84580181e-02 -2.51902789e-02
  3.02900001e-02 -3.40094641e-02 -4.94888797e-03 -4.17030156e-02
 -6.98781833e-02 -3.82927805e-02 -3.25795114e-02  1.82117075e-02
 -5.55809252e-02  7.21694678e-02 -1.13701513e-02  4.84203128e-03
  1.10106662e-01 -3.58552411e-02 -5.38779944e-02  8.83817524e-02
  2.32895315e-02 -5.58527652e-03 -1.52301705e-02 -1.38520794e-02
 -2.55116299e-02 -5.47129335e-03 -1.57519840e-02 -3.74364071e-02
 -2.94232946e-02  2.25007515e-02  1.60115846e-02  2.81986222e-02
 -1.22556265e-03 -7.76048526e-02  3.52714695e-02  4.98809479e-02
  1.60013903e-02  1.50987227e-02 -1.34260124e-02  3.73476110e-02
  2.32023140e-03 -6.03509732e-02 -1.67305972e-02  3.55671421e-02
  4.76152338e-02 -1.86843053e-02  3.70448543e-04 -4.32695933e-02
 -5.81164099e-02  2.55164150e-02  3.57303023e-02  5.99844269e-02
 -1.27673857e-02 -6.49420172e-02 -5.13273887e-02 -2.70376988e-02
  3.89829837e-02 -5.00732623e-02 -9.38753784e-03  7.64972577e-03
  3.94717753e-02  4.26209569e-02 -2.55128765e-03  2.65775044e-02
 -5.32662980e-02 -2.39116643e-02 -6.12709783e-02  2.15640906e-02
 -9.15252510e-03  2.53380538e-04 -9.39790979e-02 -6.42900541e-02
 -3.12044192e-02  3.83703527e-03  5.88394422e-03  6.14199154e-02
  2.96120178e-02 -2.28367075e-02  3.92812379e-02  1.17687555e-02
 -5.47476634e-02  6.11332543e-02  3.11792479e-03 -1.22466276e-03
  3.35328490e-03  3.38523239e-02 -7.08888322e-02  4.58589057e-03
 -2.14677732e-02 -3.84593289e-03  5.89043414e-03 -5.27492650e-02
  7.12638423e-02  2.63375212e-02  1.76316667e-02  1.09822163e-02
  1.80815533e-02  6.41274173e-03 -9.11453832e-03  7.06468010e-04
 -4.12670337e-03 -3.87308039e-02 -9.74969640e-02 -3.93644087e-02
 -1.22831380e-02  2.76537216e-03  4.08995077e-02  5.80035616e-03
  1.36493789e-02  2.94016618e-02  2.00243574e-02  2.21912414e-02
  1.71018839e-02 -3.61290127e-02  5.10425195e-02 -9.10087302e-02
  1.19005155e-03  6.21525161e-02  3.69525068e-02  2.36267131e-02
 -1.25912828e-02 -2.19625365e-02 -1.26619926e-02  4.56226654e-02
  1.42679375e-03  2.90845726e-02 -3.20999138e-02  5.28915636e-02
 -1.02786288e-01 -6.32536560e-02  4.54224311e-02  7.80642033e-02
 -5.84753267e-02  2.41855551e-02 -1.62751041e-03  7.49761835e-02
 -1.42362071e-02  2.66064405e-02 -1.23037947e-02 -1.34600727e-02
  4.21878994e-02  4.44096886e-02  3.23700793e-02  5.44144362e-02
  2.37360504e-02  4.19000313e-02 -1.46612963e-02  2.90377010e-02
 -9.33669042e-03  9.87813994e-03  8.84536132e-02 -5.64581938e-02
  3.10221352e-02 -4.05258425e-02  6.82448223e-02 -2.19629090e-02
 -6.22268841e-02 -2.89092353e-03  9.43597220e-03  6.95535839e-02
 -9.88067463e-02  1.85483117e-02  3.90134729e-03  6.88755745e-03
 -5.06546795e-02 -7.77566656e-02  6.10015413e-05  3.31367855e-03
 -3.20542045e-02  3.74890827e-02 -1.64899454e-02 -4.36052829e-02
 -5.42162247e-02 -2.35474966e-02 -6.01525642e-02 -5.00588305e-03
 -1.40789999e-02 -2.09128507e-03  5.34152575e-02  1.16259344e-02
  4.94052507e-02 -6.63144588e-02  1.80004761e-02 -3.23625212e-03
 -3.73120792e-02 -1.73668806e-02 -2.72319205e-02  7.56577626e-02
 -3.06235570e-02 -4.08727750e-02  2.54446194e-02 -1.91945955e-03
 -1.04504377e-02 -2.35737581e-02 -2.05627847e-02  1.43599762e-02
 -8.25389475e-02 -1.23171331e-02 -2.55766362e-02 -2.34711673e-02
  3.26961949e-02 -2.91331038e-02  5.50732575e-02 -3.20039168e-02
  3.50908376e-02 -1.02939820e-02 -4.49825898e-02  3.16579565e-02
 -7.77913481e-02 -1.14340112e-02  5.46108410e-02  9.14886873e-03
 -1.01928646e-02 -4.40235902e-03 -1.14243925e-02  1.95685285e-03
 -6.78643445e-03  5.38699590e-02 -2.74054259e-02 -1.64291002e-02
  1.90080367e-02  2.03202926e-02 -6.98033348e-02 -6.81455731e-02
 -2.45116055e-02  5.70743605e-02 -2.99178641e-02 -1.36668673e-02
  2.70660706e-02  9.75470245e-03 -9.20020714e-02 -2.30372399e-02
 -5.05579710e-02 -1.61198825e-02 -5.18923551e-02 -2.35599885e-03
 -2.99541578e-02  6.45440742e-02  7.03547001e-02 -1.29188700e-02
 -5.89454100e-02 -4.79837041e-03  1.10002961e-02  2.90998686e-02
  3.23987305e-02  2.21168920e-02 -5.86720789e-03 -6.14968175e-03
 -3.85556673e-03  1.51691595e-02 -2.00009886e-02  3.94977108e-02
  2.60803029e-02  1.22893183e-02 -2.75766235e-02 -1.99763905e-02
 -7.25956857e-02 -1.46272010e-03  5.22592999e-02  1.63934939e-03
 -5.79340057e-03 -1.80768631e-02  9.06464737e-03  1.17824832e-02
  3.52634154e-02 -7.99792781e-02 -9.66025982e-03  9.20118243e-02
  2.64561307e-02  2.20630374e-02 -6.64277375e-02 -2.06512753e-02
  3.42189771e-04  1.85758024e-02  6.34532049e-02  3.76862399e-02
  6.52416935e-03  3.08609400e-02 -3.99992391e-02  3.94458175e-02
  4.62393649e-02  1.73386876e-02 -2.69386359e-02 -2.81833354e-02
 -2.45968928e-03  5.69472052e-02 -1.49206189e-03 -3.65639217e-02
  3.93062942e-02 -4.29284982e-02  9.88503546e-03 -1.69649646e-02
 -3.61835025e-02  1.68950185e-02 -5.47278635e-02  3.01018395e-02
  1.41319614e-02 -1.00003732e-02 -5.36053553e-02  1.12682879e-02
  3.30652744e-02 -3.85999028e-03 -2.29221769e-02 -3.43006663e-02
  4.52128723e-02  1.93728823e-02  6.25945255e-02 -4.36546952e-02
 -1.15791000e-02 -2.99345180e-02 -4.06418415e-03 -9.82246920e-03
 -5.04794205e-03 -5.70243336e-02  3.53568085e-02  3.65175754e-02
  5.78508116e-02 -1.52982734e-02 -6.79431390e-03  1.06946647e-03
 -2.54303943e-02  2.14495640e-02  2.64334958e-02 -3.67317088e-02
  6.18676422e-03  4.46686801e-03 -2.37945598e-02 -5.41874506e-02
 -7.23646628e-03  5.62224947e-02 -3.27219106e-02  3.50785367e-02
 -1.70016952e-03  6.66289702e-02  8.59747827e-03  8.46448690e-02
  2.47096294e-03  7.55964452e-03  3.10934372e-02 -6.33049905e-02
 -7.00034248e-03 -2.63120960e-02  2.17188653e-02 -8.90382100e-03
 -3.13781090e-02  3.21799181e-02  5.09801283e-02  3.01119313e-02
 -1.77711230e-02 -1.48439957e-02 -3.89751010e-02 -1.77630112e-02
  1.17338672e-02 -2.97606606e-02 -3.96948047e-02 -2.41075195e-02
 -1.95031706e-02 -4.71055172e-02 -2.46490464e-02 -7.07418099e-02
 -3.15512270e-02  2.50791274e-02  5.86242825e-02 -7.73076806e-03
  2.73149367e-02  5.29600913e-03 -1.89601760e-02 -2.55754460e-02
 -1.61379036e-02  7.13958265e-03  5.71871772e-02  2.02870928e-02
 -3.69553827e-02 -2.91368347e-02 -3.04475543e-04  2.33508181e-02
  2.02829042e-03  2.14132294e-02  2.07363926e-02 -2.85916291e-02
 -1.78659391e-02  5.47021478e-02  8.66257027e-03  3.80859524e-02
  2.47825049e-02  1.57702528e-02 -8.90909787e-03 -4.89262259e-03
 -2.91616190e-02 -2.21739653e-02 -5.02618998e-02  3.17653716e-02
 -1.54304784e-02  3.21501773e-03 -4.72084209e-02  7.37040443e-03
 -5.90681424e-03 -3.83695960e-03 -6.32150378e-03 -4.39740345e-02
  3.61799523e-02 -1.80215724e-02  2.34932522e-03 -1.61528178e-02
 -3.79668176e-02  8.99411142e-02  2.74432264e-03  4.81003113e-02
  3.60477949e-03  1.79530552e-03 -2.48529967e-02 -3.14497668e-03
  1.60851460e-02  4.08984721e-02  1.31123727e-02  2.73233335e-02
 -2.66694296e-02 -4.13865969e-03  4.25966009e-02 -2.80567612e-02
  4.17332873e-02 -4.89763469e-02  8.33708234e-03 -1.11053538e-04
 -5.24156429e-02  2.22055279e-02  4.08301614e-02 -8.03591311e-03
  5.71763725e-04  2.70351954e-02  6.13354556e-02 -1.74416229e-02
  1.04000410e-02  8.81344639e-03  2.42090467e-02  4.47731204e-02
  3.56851262e-03  1.93273481e-02 -1.46909971e-02  4.46115322e-02
  2.18116120e-02 -2.71294974e-02  1.29524786e-02  2.55575776e-02
  1.51227377e-02  8.36736988e-03 -4.48212819e-03  8.75912979e-02
  5.18342331e-02 -4.08239923e-02  1.13869263e-02 -1.09281875e-02
 -1.04839122e-02 -2.49486845e-02 -9.12502781e-03  1.04294275e-03
  5.64971799e-03 -3.29802930e-02  2.99083535e-04  6.46164175e-03
  5.15681040e-03  2.97714025e-03  5.71852177e-02  3.38209234e-02
 -1.11734718e-02 -1.15559576e-02 -1.45382027e-03  6.61744457e-03
 -5.91044240e-02  6.01529442e-02 -2.95937937e-02 -1.97506882e-02
  2.37136129e-02 -5.10168122e-03 -4.53962944e-02 -3.10211107e-02
 -4.85958494e-02 -6.00124225e-02 -2.41441429e-02  1.75338928e-02
 -4.72578518e-02  1.07793398e-02 -2.86211967e-02  2.60957424e-02
  3.38367769e-04  6.31328225e-02 -5.20098992e-02 -2.07839836e-03
  4.01252173e-02  1.10458257e-02  6.51893299e-03  3.39454710e-02
 -2.58053616e-02 -2.36843433e-02 -6.09997958e-02 -2.94286851e-02
  3.54816914e-02 -5.93720786e-02  3.57481539e-02  9.90292802e-03
  7.82618299e-02 -4.20906395e-02  2.71855318e-03  2.25854497e-02
 -5.00155389e-02  7.93321244e-03 -4.16543260e-02 -2.90180035e-02
 -2.26000976e-02  1.90938115e-02 -7.24693527e-03  2.44779363e-02
  2.27591911e-04  6.26676157e-02 -3.62602696e-02 -6.73439121e-03
 -8.69758613e-03  1.54874418e-02 -8.22610594e-03  9.09569021e-03
 -3.32178758e-03 -3.62772495e-02  2.76888404e-02 -7.98681751e-03
  2.08174973e-03 -4.29645181e-02 -4.14276533e-02  3.41367498e-02
 -1.21596945e-03 -6.55239448e-03 -1.87952421e-03 -4.68341336e-02
  2.56658345e-02  2.21460983e-02 -5.39242513e-02  6.23643287e-02
  1.81473866e-02 -2.18246467e-02 -3.05743571e-02 -2.16024835e-02
  2.68373583e-02 -2.10222099e-02 -7.16095697e-03 -6.02559838e-03
 -1.23848878e-02 -3.54424343e-02  6.45452142e-02 -4.29227091e-02
  1.02713220e-02 -3.35272849e-02  3.16995680e-02  1.41421854e-02
 -2.04164330e-02  2.70556025e-02  2.30487324e-02 -1.09907445e-02
  2.21894626e-02  6.16672933e-02  4.68354411e-02 -3.34859751e-02
 -7.35418126e-02  2.43632011e-02 -2.70904545e-02 -1.74519117e-03
 -3.72976996e-02 -3.72525379e-02 -7.88213965e-03  3.59220459e-04
  3.61558683e-02  7.16299610e-03 -3.61610912e-02 -5.88190742e-02
  2.74371468e-02 -3.83937396e-02 -3.35064456e-02 -1.86733175e-02
 -4.17584069e-02 -1.86506499e-04 -7.24949166e-02  2.96826498e-03
  8.27224925e-03 -2.57341983e-03  4.32482250e-02 -2.89380793e-02
 -3.02934945e-02 -1.13250026e-02  4.03482206e-02  3.29252309e-03
  2.28132512e-02  2.15605162e-02  1.45509066e-02  1.68591272e-02
  1.06715811e-02 -1.86204966e-02  4.72037978e-02 -4.69127670e-02
  1.68683119e-02 -1.43043622e-02 -2.28492226e-02 -1.28050372e-02
 -1.87906213e-02 -9.08973254e-03 -4.64116372e-02  2.39681080e-02
 -5.48432581e-03 -5.01594543e-02 -8.77657756e-02 -2.92735118e-02
  6.45217625e-03 -4.56612092e-03  1.88489128e-02  3.01076192e-02
